clock_name,q,source_signal_day,signal_day,decision_time,entry_time,exit_time,side,participation_score_eur,participation_score_try,participation_score_brl,relative_taker_pressure_eur,relative_taker_pressure_try,relative_taker_pressure_brl,median_relative_taker_pressure,participating_books,participation_breadth
direction_flip,0.65,2021-09-28,2021-09-28,2021-09-29,2021-09-29 00:05:00,2021-10-02 00:05:00,SHORT,0.777777777778,0.752777777778,0.425,0.115315232248,0.0225864735274,0.094729209663,0.094729209663,EUR+TRY,2
direction_flip,0.65,2021-10-04,2021-10-04,2021-10-05,2021-10-05 00:05:00,2021-10-08 00:05:00,SHORT,0.244444444444,0.775,0.836111111111,0.0504106355355,0.177958371854,0.0516730194039,0.0516730194039,TRY+BRL,2
direction_flip,0.65,2021-10-11,2021-10-11,2021-10-12,2021-10-12 00:05:00,2021-10-15 00:05:00,SHORT,0.155555555556,0.866666666667,0.697222222222,0.232256197948,0.00139796548715,0.141360784137,0.141360784137,TRY+BRL,2
direction_flip,0.65,2021-10-16,2021-10-16,2021-10-17,2021-10-17 00:05:00,2021-10-20 00:05:00,SHORT,0.427777777778,0.969444444444,0.680555555556,0.0227553899589,-0.0371239262383,0.0330713511855,0.0227553899589,TRY+BRL,2
direction_flip,0.65,2021-10-21,2021-10-21,2021-10-22,2021-10-22 00:05:00,2021-10-25 00:05:00,SHORT,0.444444444444,0.997222222222,0.980555555556,0.0651093638507,0.0806948223366,-0.011509491204,0.0651093638507,TRY+BRL,2
direction_flip,0.65,2021-10-26,2021-10-26,2021-10-27,2021-10-27 00:05:00,2021-10-30 00:05:00,SHORT,0.338888888889,0.975,0.988888888889,0.141203504224,0.0725264265997,0.16626332826,0.141203504224,TRY+BRL,2
direction_flip,0.65,2021-10-30,2021-10-30,2021-10-31,2021-10-31 00:05:00,2021-11-03 00:05:00,SHORT,0.275,0.933333333333,0.811111111111,-0.00259843827757,0.00343962329446,0.229510300506,0.00343962329446,TRY+BRL,2
direction_flip,0.65,2021-11-02,2021-11-02,2021-11-03,2021-11-03 00:05:00,2021-11-06 00:05:00,SHORT,0.113888888889,0.894444444444,0.658333333333,-0.0264126733626,0.101940029771,0.292846151272,0.101940029771,TRY+BRL,2
direction_flip,0.65,2021-11-05,2021-11-05,2021-11-06,2021-11-06 00:05:00,2021-11-09 00:05:00,SHORT,0.352777777778,0.952777777778,0.980555555556,0.125450617945,-0.140860801821,0.0442406304049,0.0442406304049,TRY+BRL,2
direction_flip,0.65,2021-11-08,2021-11-08,2021-11-09,2021-11-09 00:05:00,2021-11-12 00:05:00,SHORT,0.236111111111,0.838888888889,0.863888888889,0.0111816330296,-0.0391739171426,0.287291062856,0.0111816330296,TRY+BRL,2
